99 ,9:15AM ,9:40AM ,,9:45AM ,,9:52AM ,9:56AM 
99 ,3:00PM ,3:25PM ,,3:32PM ,,3:39PM ,3:43PM 
99 ,4:00PM ,4:25PM ,,4:32PM ,,4:39PM ,4:43PM 
99 ,5:00PM ,5:25PM ,,5:32PM ,,5:39PM ,5:43PM 
99 ,5:40PM ,6:05PM ,,6:12PM ,,6:19PM ,6:23PM 
99 ,6:20PM ,6:45PM ,,6:52PM ,,6:59PM ,7:03PM 
99 ,7:05PM ,7:25PM ,,7:32PM ,,7:39PM ,7:43PM 
99 ,8:30PM ,8:50PM ,,8:57PM ,,9:04PM ,9:08PM
